"id","descuento","total","propina_total","propina","modo_pago","fecha_hora_venta"
"591b4c2a-db99-4135-9be8-c1da79a40f35",0.00,50.00,50.00,0.00,EFECTIVO,"2023-03-23 17:54:43"
b79bfb55-764a-4fbb-ac86-e8614bc71396,0.00,85.00,85.00,0.00,EFECTIVO,"2023-03-23 18:33:50"
a855b2ea-2fe2-41b5-961f-86df3715f909,0.00,290.00,290.00,0.00,EFECTIVO,"2023-03-23 18:42:43"
e81471c1-4693-4199-bcea-eb251f62beba,0.00,399.00,399.00,0.00,EFECTIVO,"2023-03-23 18:46:20"
e6595ca6-5377-486c-8efc-6a2e5da32aa1,0.00,460.00,460.00,0.00,EFECTIVO,"2023-03-23 18:48:50"
"59386167-990c-43d1-bd67-f33435c2e08e",0.00,1270.00,1270.00,0.00,EFECTIVO,"2023-03-23 18:54:31"
"09c7196c-1154-4ce6-978c-57a759789f46",0.00,389.00,389.00,39.00,TARJETA_CREDITO,"2023-03-24 10:31:51"
"8ed15d1c-06f1-44e3-bafe-9a266d0a5ddb",0.00,290.00,290.00,0.00,EFECTIVO,"2023-03-24 10:45:50"
b5bb6f8a-7feb-48f7-ada1-48a0cdfe4927,0.00,230.00,230.00,0.00,TARJETA_DEBITO,"2023-03-24 10:48:03"
"2f8d496e-d9c3-42c4-a5e6-8d347b44db7d",0.00,399.00,399.00,40.00,TARJETA_CREDITO,"2023-03-24 11:21:57"
"19d4ee30-c48d-406f-9934-e6e4d5c3ab25",19.95,379.05,379.05,0.00,EFECTIVO,"2023-03-24 12:10:19"
"26431dc7-930b-45ac-99c3-0fb6e475e0db",0.00,399.00,399.00,0.00,EFECTIVO,"2023-03-24 13:31:38"
c17161d4-da8e-4bd1-8448-f512a6dc596a,0.00,299.00,299.00,30.00,TARJETA_DEBITO,"2023-03-24 15:11:31"
"4c7669c8-957c-4d17-ade2-9f46ddb0ea63",0.00,299.00,299.00,30.00,TARJETA_CREDITO,"2023-03-24 15:14:08"
"8da8e7dd-ec00-4487-a350-adc756e082cb",0.00,290.00,290.00,0.00,EFECTIVO,"2023-03-24 15:39:42"
beefed36-683b-4574-b14a-03b322dd4799,23.45,445.55,445.55,0.00,EFECTIVO,"2023-03-24 15:49:25"
"3882768e-cd07-4b92-84b8-1c8be21199ba",0.00,410.00,410.00,120.00,TARJETA_DEBITO,"2023-03-24 15:53:34"
"0e654efb-adb7-4768-941f-c2ebe9a0339f",0.00,180.00,180.00,0.00,EFECTIVO,"2023-03-24 16:47:24"
d904e0c3-0d17-4396-9b9b-93418fe14ff7,0.00,640.00,640.00,64.00,TARJETA_CREDITO,"2023-03-24 17:23:51"
"943c473e-1dec-4150-b032-2581c0604fcd",0.00,380.00,380.00,0.00,EFECTIVO,"2023-03-24 17:32:28"
d6d89a0d-af96-4b70-a6d2-f7f0df8b2383,0.00,180.00,180.00,18.00,TARJETA_DEBITO,"2023-03-24 18:20:33"
d3e9dce3-c47c-43dd-a790-ffbe12762d92,0.00,519.00,519.00,52.00,TARJETA_CREDITO,"2023-03-24 18:29:08"
"0733b458-49bd-4ef8-9298-55f119088c4d",0.00,579.00,579.00,0.00,EFECTIVO,"2023-03-24 18:41:47"
"8555ab3d-3365-4c3e-a992-e38cef1ec0b6",0.00,399.00,399.00,0.00,TARJETA_DEBITO,"2023-03-24 18:46:31"
"569a401b-fef3-4e40-ba04-28325c06634e",0.00,280.00,280.00,28.00,TARJETA_CREDITO,"2023-03-24 18:50:28"
a4d2b6dc-7bff-44ba-a709-09581b8b9a9e,0.00,260.00,260.00,0.00,TARJETA_CREDITO,"2023-03-25 10:37:02"
d97b95d6-4f3f-4dc0-b998-a7fb3a528771,0.00,190.00,190.00,0.00,EFECTIVO,"2023-03-25 10:41:20"
"09c7196c-1154-4ce6-978c-57a759789f46",0.00,399.00,399.00,0.00,EFECTIVO,"2023-03-25 10:41:58"
"75ba2d82-93e9-46d2-b749-f7a788e9616e",0.00,290.00,290.00,60.00,TARJETA_CREDITO,"2023-03-25 10:44:57"
b9b990a4-e785-4c34-b273-47e6c7b07e46,47.50,902.50,902.50,0.00,TARJETA_DEBITO,"2023-03-25 11:33:25"
"2f8d496e-d9c3-42c4-a5e6-8d347b44db7d",0.00,100.00,100.00,0.00,TARJETA_CREDITO,"2023-03-25 11:35:53"
"2ddb5de5-1830-48f9-a9e6-a86c4ae0272d",0.00,250.00,250.00,0.00,EFECTIVO,"2023-03-25 11:50:43"
ee5cbe98-7219-46b4-adb7-d1c6cf354ecd,0.00,380.00,380.00,0.00,EFECTIVO,"2023-03-25 12:09:10"
"8bd44560-51d2-43ea-ae0e-fa1878f8d395",0.00,489.00,489.00,0.00,TARJETA_DEBITO,"2023-03-25 12:12:50"
"76e7a37b-59cd-4839-9cd6-00734ab32b93",11.50,218.50,218.50,31.00,EFECTIVO,"2023-03-25 13:39:34"
"0d73a778-1268-4878-abd7-e225a2981307",12.00,228.00,228.00,0.00,TARJETA_DEBITO,"2023-03-25 13:43:19"
"143e8966-8d00-404e-9804-e181e732e30c",0.00,440.00,440.00,44.00,TARJETA_CREDITO,"2023-03-25 14:00:26"
"00887a21-fa1d-4540-ad67-f5d7616ae52c",16.50,313.50,313.50,0.00,EFECTIVO,"2023-03-25 14:25:13"
"5810ac4a-2ef0-42c5-a3a1-fc674d1f22fc",0.00,190.00,190.00,0.00,EFECTIVO,"2023-03-25 15:23:14"
"8de7a7c7-4f37-488f-ac46-e743ae46c0d3",0.00,945.00,945.00,0.00,EFECTIVO,"2023-03-25 15:53:39"
"324e0f31-fe79-478a-a426-be420a0deaf9",0.00,600.00,600.00,0.00,TARJETA_CREDITO,"2023-03-25 16:32:16"
d350a497-45a7-4ab7-87e9-9041936382dd,18.50,351.50,351.50,0.00,EFECTIVO,"2023-03-25 16:54:18"
"947a7c76-71e3-45bc-82d6-7d4280f19b85",0.00,190.00,190.00,0.00,EFECTIVO,"2023-03-25 16:56:41"
"42482bc3-f735-4a79-9a6c-717f601a7328",0.00,190.00,190.00,0.00,EFECTIVO,"2023-03-25 16:58:30"
f25e996c-ecae-4bed-9e30-4d4678ddfe36,0.00,190.00,190.00,100.00,TARJETA_CREDITO,"2023-03-25 17:06:32"
"0c210fc9-f6ad-48cf-b583-7c9b228054eb",0.00,280.00,280.00,0.00,EFECTIVO,"2023-03-25 17:40:37"
e0f97e5b-0ef1-4614-b08a-1be170e34dfb,0.00,380.00,380.00,0.00,TARJETA_CREDITO,"2023-03-25 17:50:20"
ac83ce9f-fcb1-47cd-8e34-324b6b413049,0.00,480.00,480.00,48.00,TARJETA_DEBITO,"2023-03-25 18:32:02"
e875c926-9b10-411f-83e7-a0901a225588,0.00,590.00,590.00,0.00,EFECTIVO,"2023-03-25 18:37:27"
"5642f5d9-bb61-4d50-9c60-a7511195ccca",0.00,789.00,789.00,0.00,TARJETA_CREDITO,"2023-03-25 18:50:13"
"9ac08f8f-1054-496b-8bfb-949f7dbbe38e",0.00,359.00,359.00,0.00,TARJETA_CREDITO,"2023-03-28 10:40:24"
af3e0818-4838-4ab3-8ee6-c13579500141,0.00,590.00,590.00,100.00,TARJETA_DEBITO,"2023-03-28 10:56:39"
"82571993-edd1-436b-91d0-1fd80f0b57d8",0.00,329.00,329.00,21.00,TARJETA_DEBITO,"2023-03-28 12:15:26"
"9ee33cf6-06a3-4c5d-9f40-83282375d66c",19.95,379.05,379.05,40.00,TARJETA_CREDITO,"2023-03-28 12:26:09"
"06567985-4c44-4de0-8a51-9f96610707c8",0.00,620.00,620.00,0.00,TARJETA_DEBITO,"2023-03-28 12:43:54"
e40a9852-e10c-45b1-9537-7b85e496cabd,0.00,370.00,370.00,0.00,TARJETA_DEBITO,"2023-03-28 13:29:50"
b5970a79-a912-4810-abc8-528b728e88e1,0.00,590.00,590.00,0.00,TARJETA_DEBITO,"2023-03-28 13:44:10"
"9cdca320-c4fb-4009-9f5d-474e02b6cf38",0.00,569.00,569.00,0.00,EFECTIVO,"2023-03-28 14:07:12"
"63f102cd-bd7b-4db9-94a6-7915c8cb8c9a",0.00,620.00,620.00,0.00,EFECTIVO,"2023-03-28 15:55:42"
"277f0741-2418-4426-903a-3b24a0af6685",33.75,641.25,641.25,28.00,TARJETA_CREDITO,"2023-03-28 16:19:10"
"32397897-cbef-405f-b93c-b8c0bb1db207",0.00,399.00,399.00,0.00,EFECTIVO,"2023-03-28 17:03:51"
b5117584-1e1d-4045-9066-74933b0555f7,0.00,300.00,300.00,0.00,TARJETA_DEBITO,"2023-03-28 17:12:00"
"5149dab2-27ad-458d-a2b4-99009549a4ef",0.00,190.00,190.00,0.00,EFECTIVO,"2023-03-28 18:33:49"
cb0e146a-6e45-4188-adae-b71c1d654f79,0.00,480.00,480.00,48.00,TARJETA_CREDITO,"2023-03-29 10:14:15"
fd5365aa-d028-417c-a7a0-2d48b256a6b9,0.00,399.00,399.00,0.00,TARJETA_CREDITO,"2023-03-29 10:29:27"
de6e01ae-7e94-4ec8-80dd-9b465ce5b88b,0.00,199.00,199.00,0.00,TARJETA_DEBITO,"2023-03-29 11:41:13"
f51d9250-27a3-4cde-9fd6-c4252ab835cb,0.00,289.00,289.00,50.00,TARJETA_CREDITO,"2023-03-29 11:46:25"
"198de2ac-ff05-451d-9444-d64bfd1e5254",0.00,100.00,100.00,0.00,TARJETA_DEBITO,"2023-03-29 11:52:18"
"625da577-994a-4775-9b3f-63bb4f043580",0.00,399.00,399.00,0.00,EFECTIVO,"2023-03-29 12:06:42"
fff29a6b-b336-4d82-93e3-99cb0b94a8ab,0.00,100.00,100.00,0.00,EFECTIVO,"2023-03-29 13:10:03"
"370a106c-1d9f-4a45-8c43-812bc4ce91ed",0.00,320.00,320.00,0.00,EFECTIVO,"2023-03-29 13:30:39"
"99e24cee-4fc1-4d42-8d8d-f45a1b86ff88",0.00,530.00,530.00,0.00,EFECTIVO,"2023-03-29 13:53:20"
d9d59a02-b1e6-4a0b-9804-bfcd8a3c97c1,0.00,199.00,199.00,0.00,EFECTIVO,"2023-03-29 13:55:23"
"0efed18f-0f49-4618-a280-6e8c0cb70049",0.00,310.00,310.00,40.00,EFECTIVO,"2023-03-29 13:58:22"
a55e4008-4c69-4c5c-8f26-a368f06a9f27,0.00,989.00,989.00,0.00,TARJETA_DEBITO,"2023-03-29 15:03:10"
"4977c146-ba72-4850-acf7-6edb48d61777",0.00,559.00,559.00,0.00,TARJETA_DEBITO,"2023-03-29 15:45:55"
"44a3f43b-dfef-41cf-9ffd-6195750ef55e",0.00,380.00,380.00,100.00,TARJETA_DEBITO,"2023-03-29 16:48:32"
"2b90564e-fe02-41ce-ad8e-83714376d042",0.00,669.00,669.00,0.00,EFECTIVO,"2023-03-29 16:51:57"
"35316fe9-e596-4b98-a90b-72c4cbdb6657",29.50,560.50,560.50,0.00,EFECTIVO,"2023-03-29 17:31:38"
"683e09c1-eebb-4448-8a75-1264d29a8cee",0.00,590.00,590.00,100.00,TARJETA_DEBITO,"2023-03-29 17:35:10"
aeb63d99-6fbf-4af4-b4b3-774cd9e25406,0.00,399.00,399.00,0.00,EFECTIVO,"2023-03-29 18:25:43"
"7ba389da-1e53-4f79-8982-175a1a94b2a9",0.00,235.00,235.00,65.00,TARJETA_CREDITO,"2023-03-29 18:43:33"
"34f4ace4-1520-4e0f-a338-7ba78fdf8686",0.00,190.00,190.00,0.00,TARJETA_DEBITO,"2023-03-29 18:50:14"
c07d2c77-7ce5-4214-b735-7d5fbb7f1934,0.00,429.00,429.00,0.00,TARJETA_DEBITO,"2023-03-29 18:52:27"
a7b6e9d4-2487-4bfc-8a2e-19d9f68f0a5a,0.00,230.00,230.00,23.00,TARJETA_DEBITO,"2023-03-30 10:37:16"
ef9ebe7c-2e74-43cd-b6f4-f65bb6cbba64,0.00,399.00,399.00,0.00,EFECTIVO,"2023-03-30 10:32:37"
"4626d461-514d-45f2-913e-68b93db9beda",0.00,290.00,290.00,0.00,EFECTIVO,"2023-03-30 10:35:09"
d0784d06-df08-4e77-bfc5-c95851f8a422,0.00,529.00,529.00,0.00,EFECTIVO,"2023-03-30 11:55:30"
"2bbf6899-96c5-43d8-a88d-6af7679d966b",0.00,50.00,50.00,0.00,EFECTIVO,"2023-03-30 11:57:40"
"94245281-6283-4b01-bcfe-a11a5b49c7ce",0.00,399.00,399.00,60.00,TARJETA_CREDITO,"2023-03-30 12:22:50"
debbc58a-9174-450a-b690-429c26ed5b0c,25.45,483.55,483.55,0.00,EFECTIVO,"2023-03-30 12:49:16"
"4f0acecb-0a7d-4d6e-9ae1-3b1a305851e1",0.00,539.00,539.00,0.00,TARJETA_DEBITO,"2023-03-30 13:28:17"
"0a56959f-6c0b-4c72-b7f5-d8dfef35d05e",0.00,669.00,669.00,0.00,TARJETA_DEBITO,"2023-03-30 13:53:41"
"29067e35-291d-4e08-853b-4c9725d21c5e",0.00,529.00,529.00,0.00,TARJETA_CREDITO,"2023-03-30 14:15:21"
"0078ca80-45fb-481b-83bf-5a4dc3c82c72",0.00,590.00,590.00,100.00,TARJETA_CREDITO,"2023-03-30 15:27:18"
aed1c871-0a58-480c-ad4f-ba1f16658ab5,0.00,590.00,590.00,50.00,TARJETA_DEBITO,"2023-03-30 15:34:06"
"0a717244-9b31-4325-9fe0-dcf79aa34de3",0.00,329.00,329.00,21.00,TARJETA_DEBITO,"2023-03-30 15:54:51"
c255f1c9-eec9-4399-b236-2d3ccea23aa5,0.00,590.00,590.00,0.00,TARJETA_DEBITO,"2023-03-30 16:44:51"
c610ac3b-a20d-4a20-8381-982c1e9d395b,0.00,190.00,190.00,0.00,EFECTIVO,"2023-03-30 17:20:59"
dd68b5e8-6d74-4464-a351-ccc5b97646da,14.00,266.00,266.00,20.00,TARJETA_CREDITO,"2023-03-30 17:28:02"
"4a05d5e4-eebd-4633-92f1-7a4f2d02f54f",0.00,1083.00,1083.00,90.00,TARJETA_CREDITO,"2023-03-30 17:53:45"
"3e88065a-c23a-4961-8ccb-8e0f65f47f5c",45.00,405.00,405.00,0.00,TARJETA_DEBITO,"2023-03-30 19:06:40"
c45269bf-b2b3-4b58-a271-13e3e3e4d753,48.40,919.60,919.60,120.00,TARJETA_DEBITO,"2023-03-30 18:54:05"
"0d3fddbe-c8c2-445c-8ff9-3a7885f60361",0.00,1068.00,1068.00,0.00,TARJETA_CREDITO,"2023-03-30 19:03:14"
"44a3f43b-dfef-41cf-9ffd-6195750ef55e",0.00,579.00,579.00,0.00,EFECTIVO,"2023-03-31 10:37:29"
"4f8cc1d9-705d-4f90-be19-2f656443abb6",35.45,673.55,673.55,0.00,TARJETA_CREDITO,"2023-03-31 10:58:12"
"77c43742-8cc9-4351-8c12-7526f6523c27",19.95,379.05,379.05,0.00,TARJETA_CREDITO,"2023-03-31 11:02:27"
"1add3dba-77ee-4cb1-99df-b90e354b01ca",29.50,560.50,560.50,0.00,TARJETA_DEBITO,"2023-03-31 12:00:06"
"74c0633e-6f8a-402b-8096-4f126ba4ca57",29.50,560.50,560.50,60.00,TARJETA_CREDITO,"2023-03-31 12:09:31"
af8ba15e-e30f-41df-9be7-13e511259a2f,0.00,380.00,380.00,0.00,EFECTIVO,"2023-03-31 12:43:27"
"91343bc9-acbe-42d9-aa27-e411171740d2",0.00,150.00,150.00,200.00,EFECTIVO,"2023-03-31 13:23:19"
"1c923df2-dfb4-4dd7-9ef5-80d7f704ff11",0.00,980.00,980.00,0.00,EFECTIVO,"2023-03-31 13:52:00"
debbc58a-9174-450a-b690-429c26ed5b0c,0.00,50.00,50.00,0.00,TARJETA_DEBITO,"2023-03-31 14:35:23"
"4f92a7de-4fdd-4cfe-a1f0-83705a09b891",0.00,910.00,910.00,0.00,TRANSFERENCIA,"2023-03-31 14:39:45"
"96378221-63d5-481c-9efc-3c9a6d271b57",0.00,330.00,330.00,40.00,TARJETA_DEBITO,"2023-03-31 15:32:13"
d7e0151e-8819-4301-bf65-d095f728867f,0.00,1530.00,1530.00,170.00,TARJETA_CREDITO,"2023-03-31 15:45:36"
da6aa4b5-d98f-4790-a8cf-32bbf4c952d9,9.50,180.50,180.50,19.00,TRANSFERENCIA,"2023-03-31 16:48:18"
cf449d3e-e588-46e3-9bb6-47e8a106e46f,0.00,290.00,290.00,0.00,EFECTIVO,"2023-03-31 17:04:40"
"81772b45-97c3-47f1-aef6-6f45961f93c5",0.00,299.00,299.00,0.00,TARJETA_DEBITO,"2023-03-31 17:09:41"
"8e49a97d-7ea0-4257-ad53-1f295e1466f0",0.00,389.00,389.00,0.00,TRANSFERENCIA,"2023-03-31 17:12:29"
"17bb85cc-bab6-4d77-a8f4-8ba449df5061",0.00,290.00,290.00,0.00,TARJETA_CREDITO,"2023-03-31 17:30:28"
"5fed77e2-190f-4445-bd28-81b9f713c38b",15.00,285.00,285.00,0.00,TARJETA_DEBITO,"2023-03-31 17:50:28"
"591b4c2a-db99-4135-9be8-c1da79a40f35",0.00,340.00,340.00,100.00,TARJETA_CREDITO,"2023-03-31 18:37:54"
debbc58a-9174-450a-b690-429c26ed5b0c,0.00,799.00,799.00,0.00,TRANSFERENCIA,"2023-03-31 18:51:02"
b1e10a61-24b7-46ca-addf-a29ffceb3b0a,0.00,560.00,560.00,0.00,TARJETA_DEBITO,"2023-03-31 19:01:43"
"56c391b7-e754-4524-8c4c-f422438069d0",0.00,659.00,659.00,0.00,EFECTIVO,"2023-03-31 19:08:12"
"8c5328e9-5391-43d0-bf0c-3f8c4f12cdea",0.00,590.00,590.00,89.00,TARJETA_CREDITO,"2023-04-01 10:21:42"
"42ff956a-62e1-440c-9a13-d541c85eea9c",19.00,361.00,361.00,0.00,EFECTIVO,"2023-04-01 10:29:14"
ca2e8635-12ef-4193-bcbf-cfebce527cce,16.45,312.55,312.55,0.00,EFECTIVO,"2023-04-01 10:47:34"
"32aa790d-6c77-4891-87df-93d8c64cae6c",0.00,390.00,390.00,0.00,EFECTIVO,"2023-04-01 11:29:20"
"20fa1cf5-541d-4d30-b6f3-0f5c8b3c1492",24.45,464.55,464.55,70.00,TARJETA_DEBITO,"2023-04-01 11:59:41"
"7de949b3-013d-4bc3-87ba-db3b326b33a2",0.00,340.00,340.00,0.00,EFECTIVO,"2023-04-01 12:05:45"
c86a8d1f-655f-4c19-b2d4-8b7a135557b2,0.00,190.00,190.00,0.00,TARJETA_DEBITO,"2023-04-01 12:12:54"
"03a1e2ab-c6ae-482a-b1d1-babde6b0e988",0.00,399.00,399.00,0.00,TARJETA_CREDITO,"2023-04-01 12:25:36"
ed083ef6-4ea0-4b60-ba17-bdb2ab3b3d8a,38.50,731.50,731.50,0.00,TARJETA_DEBITO,"2023-04-01 12:34:53"
ca17d116-ddfe-4ef4-8347-b2b30dde9da5,0.00,50.00,50.00,0.00,EFECTIVO,"2023-04-01 13:16:43"
cca49bcd-c1e4-4385-bdf2-c9beb36d2a0b,0.00,399.00,399.00,40.00,TARJETA_CREDITO,"2023-04-01 13:25:56"
"8d9cd91c-33e7-4ce9-94c2-9fb1f98f8260",0.00,589.00,589.00,0.00,TARJETA_CREDITO,"2023-04-01 13:46:33"
aa464873-a604-4789-9a8d-adb607a8856e,0.00,330.00,330.00,0.00,EFECTIVO,"2023-04-01 13:52:40"
a94c8abc-f1d9-47fe-96d3-95d32a548d63,0.00,300.00,300.00,0.00,EFECTIVO,"2023-04-01 13:56:04"
"4c3656f3-63db-4dbc-80c1-32e52a89d18c",49.90,449.10,449.10,0.00,EFECTIVO,"2023-04-01 14:16:31"
"5c997251-4992-41ac-bb70-0aefb188ee19",24.00,456.00,456.00,0.00,TARJETA_DEBITO,"2023-04-01 15:58:44"
e7c84723-0736-4b10-82cf-228b4dcf74c2,0.00,419.00,419.00,0.00,TARJETA_CREDITO,"2023-04-01 16:08:52"
"7420809e-f0f1-49eb-9084-604d2e453afe",16.00,304.00,304.00,31.00,TARJETA_DEBITO,"2023-04-01 16:17:29"
"50582563-8437-4b96-a4c6-dac9fe650147",0.00,939.00,939.00,0.00,TARJETA_CREDITO,"2023-04-01 17:01:31"
"8e49a97d-7ea0-4257-ad53-1f295e1466f0",0.00,399.00,399.00,0.00,TARJETA_DEBITO,"2023-04-01 17:24:15"
dbced89a-5216-405a-959f-e3c71d8e0ca3,0.00,470.00,470.00,0.00,TARJETA_CREDITO,"2023-04-01 17:27:05"
cf449d3e-e588-46e3-9bb6-47e8a106e46f,0.00,580.00,580.00,0.00,EFECTIVO,"2023-04-01 17:40:28"
"96372a5a-aeaf-496e-85fd-36ce4e8b641d",0.00,190.00,190.00,0.00,EFECTIVO,"2023-04-01 18:21:47"
"45e39666-49f3-4bec-95ed-b4b0b4b42d6c",23.50,446.50,446.50,0.00,EFECTIVO,"2023-04-01 18:42:56"
"1a2561ee-17e6-4030-97c2-06911cd3cf1e",0.00,750.00,750.00,100.00,TARJETA_CREDITO,"2023-04-01 18:48:02"
"069a4e19-eb83-4056-bf74-0d551297f930",0.00,509.00,509.00,0.00,TARJETA_DEBITO,"2023-04-04 10:40:47"
aa4cc024-b821-444d-afb8-b51b569cbd2f,0.00,750.00,750.00,0.00,TARJETA_CREDITO,"2023-04-04 11:07:02"
"0733b458-49bd-4ef8-9298-55f119088c4d",0.00,420.00,420.00,0.00,EFECTIVO,"2023-04-04 11:48:57"
"6385dcc1-7230-442b-b419-91892129fcd9",0.00,215.00,215.00,50.00,TARJETA_DEBITO,"2023-04-04 12:07:16"
"4626d461-514d-45f2-913e-68b93db9beda",0.00,590.00,590.00,0.00,TARJETA_DEBITO,"2023-04-04 12:10:41"
b43e9a2c-4a97-4ef0-bcb3-0210fedd8772,0.00,809.00,809.00,0.00,EFECTIVO,"2023-04-04 12:23:51"
"3bbcb967-fa27-49d1-8200-fd29909639ef",0.00,380.00,380.00,38.00,TARJETA_CREDITO,"2023-04-04 13:28:33"
d8845f7a-e99d-4aeb-92e0-2fdda293e1b5,0.00,798.00,798.00,0.00,EFECTIVO,"2023-04-04 13:48:45"
"8efee760-14c7-43ed-8566-0218e647b349",0.00,50.00,50.00,0.00,EFECTIVO,"2023-04-04 14:52:07"
"8361f612-9ea0-480c-b1ef-64082b233f37",0.00,399.00,399.00,0.00,TARJETA_DEBITO,"2023-04-04 15:25:20"
"77c43742-8cc9-4351-8c12-7526f6523c27",0.00,290.00,290.00,0.00,TARJETA_DEBITO,"2023-04-04 15:31:47"
"6177fa9a-9a8c-413a-80ae-7fabd8e3fd62",11.50,218.50,218.50,0.00,TARJETA_DEBITO,"2023-04-04 15:44:00"
"76964052-45ba-4a92-9d55-6636b8f3ea8d",0.00,389.00,389.00,0.00,EFECTIVO,"2023-04-04 15:47:10"
"814c23dc-7467-4553-94df-9c6f38b436f0",0.00,529.00,529.00,0.00,EFECTIVO,"2023-04-04 17:14:02"
ed202d02-7781-4550-bb2b-2dc7f54368e8,0.00,330.00,330.00,0.00,EFECTIVO,"2023-04-04 17:20:54"
"6442c1d0-6bba-4bf1-a08c-9a729dff7977",44.00,836.00,836.00,120.00,TARJETA_CREDITO,"2023-04-04 17:51:02"
"46cd56e0-19bf-4bca-b80f-a852aa3687d3",0.00,290.00,290.00,29.00,TARJETA_CREDITO,"2023-04-04 18:25:25"
a3ffabb6-f146-4c54-8034-157144808b7a,24.45,464.55,464.55,0.00,EFECTIVO,"2023-04-04 18:36:32"
c2648c75-05a7-4a87-99d6-7587f30be3a9,0.00,929.00,929.00,200.00,TARJETA_CREDITO,"2023-04-04 18:45:05"
"33170ef4-b027-4d8e-b440-e20de80dd1e6",0.00,599.00,599.00,0.00,EFECTIVO,"2023-04-04 18:48:24"
c11bc0b9-db58-4135-91a6-def742831ce8,0.00,658.00,658.00,0.00,EFECTIVO,"2023-04-05 10:41:44"
"723c621c-461e-4c13-bd95-24d08ee69dec",0.00,710.00,710.00,0.00,EFECTIVO,"2023-04-05 10:55:52"
"69c7e860-7e57-4ef1-8986-7afb31ac815a",0.00,579.00,579.00,0.00,EFECTIVO,"2023-04-05 11:08:12"
"1ced7898-37e8-4ee9-9079-def2e985fa43",0.00,380.00,380.00,0.00,EFECTIVO,"2023-04-05 11:48:44"
"020aec7c-9fa0-45bc-8c8a-e8206d051dbb",0.00,290.00,290.00,0.00,EFECTIVO,"2023-04-05 12:13:43"
"911f7e4a-0836-4015-8efd-35dd68921fdd",14.00,266.00,266.00,34.00,TARJETA_CREDITO,"2023-04-05 12:29:35"
"942f0ac7-b18a-48aa-ac40-6fb3a43ebba2",0.00,619.00,619.00,61.00,TARJETA_DEBITO,"2023-04-05 13:12:37"
ab962723-7607-4f8a-89d6-10db592d190d,14.50,275.50,275.50,28.00,TARJETA_CREDITO,"2023-04-05 13:25:53"
af7b3d8a-9e98-487b-b184-57af8f1f1352,19.95,379.05,379.05,0.00,EFECTIVO,"2023-04-05 13:39:46"
"2519bba0-5689-41aa-9c37-1859e8dd0408",0.00,380.00,380.00,0.00,EFECTIVO,"2023-04-05 13:53:45"
f3cbf121-d9f7-4d93-8cc2-ff2db1a85f88,0.00,528.00,528.00,53.00,TARJETA_DEBITO,"2023-04-05 14:26:20"
"5b50bb1b-a59d-41aa-8a8d-da4c5837aae1",0.00,190.00,190.00,0.00,TARJETA_DEBITO,"2023-04-05 15:20:35"
"9c1eda83-31f4-4795-980b-07058b89e177",29.50,560.50,560.50,60.00,EFECTIVO,"2023-04-05 15:30:55"
f167819d-9fbf-4cde-aa02-3a7becc1ac19,0.00,220.00,220.00,0.00,EFECTIVO,"2023-04-05 15:34:59"
"1dd93be5-8651-4345-9a6c-98224ef6a7e3",0.00,569.00,569.00,40.00,TARJETA_DEBITO,"2023-04-05 16:39:00"
"05c4a418-9ff6-40e2-beda-e5d41835bff2",0.00,519.00,519.00,0.00,EFECTIVO,"2023-04-05 16:50:47"
"16dba3b6-74fc-4a43-a6b6-6d502b74dd47",0.00,359.00,359.00,50.00,TARJETA_DEBITO,"2023-04-05 17:41:57"
c45269bf-b2b3-4b58-a271-13e3e3e4d753,0.00,129.00,129.00,20.00,TARJETA_CREDITO,"2023-04-05 17:47:59"
"16267a18-04d1-4c5e-a099-214a4b53d0d0",0.00,719.00,719.00,0.00,TARJETA_DEBITO,"2023-04-05 18:06:02"
"2e4e15ba-a07d-43be-8423-cdd44597796b",0.00,290.00,290.00,60.00,TARJETA_DEBITO,"2023-04-05 18:34:29"
"5fa976bc-987e-4af6-95f3-cb7ad7ae3f8f",0.00,290.00,290.00,40.00,TARJETA_CREDITO,"2023-04-05 18:42:37"
"5b09bb20-d3ae-477e-9ff9-e53909d06611",0.00,559.00,559.00,80.00,TARJETA_CREDITO,"2023-04-05 18:57:46"
d902a8fc-7d8d-46b8-95de-5b0ee1389aa2,0.00,749.00,749.00,101.00,TARJETA_CREDITO,"2023-04-06 10:22:00"
"1a545394-e4bb-4659-b4c8-8ef669ac4591",0.00,770.00,770.00,77.00,TARJETA_CREDITO,"2023-04-06 10:43:47"
ac530681-da19-4958-a237-148a578790e3,0.00,360.00,360.00,50.00,TARJETA_DEBITO,"2023-04-06 10:47:57"
"5781a68a-abac-475e-9af0-e85bf53d28a4",0.00,590.00,590.00,100.00,TARJETA_DEBITO,"2023-04-06 11:55:31"
e7f50d93-9250-486d-98ff-5a2eaaf5f3ef,0.00,190.00,190.00,0.00,EFECTIVO,"2023-04-06 12:02:34"
be4d70f6-4f55-4d71-b092-d9e6bd913504,0.00,399.00,399.00,0.00,EFECTIVO,"2023-04-06 12:18:20"
f6183611-92a0-4ddb-808d-e7ab935589d0,0.00,559.00,559.00,50.00,TARJETA_CREDITO,"2023-04-06 12:20:55"
"6dd92281-6485-43d5-ad56-27ebbe64cc2e",21.50,408.50,408.50,0.00,TARJETA_DEBITO,"2023-04-06 13:41:33"
e1da59ef-93d1-4102-9eab-2f5628411010,16.00,304.00,304.00,50.00,TARJETA_CREDITO,"2023-04-06 13:46:03"
